id,processid,in_node,type_robot,msg,msg_del_dup,out_true,type,type_combine
1782,benrenshoucui,2.1,询问最近两天能否处理账单,我可以呀可以呀可以还款,我可以呀可以呀可以还款,3.1,账单日前能处理,yes
1783,benrenshoucui,2.1,询问最近两天能否处理账单,可以可以可以可以可以,可以,3.1,账单日前能处理,yes
1785,benrenshoucui,2.1,询问最近两天能否处理账单,哦我后天还款,哦我后天还款,3.1,账单日前能处理,yes
1791,benrenshoucui,2.1,询问最近两天能否处理账单,哦等一下我看一下马上还上,哦等一下我看一下马上还上,3.1,账单日前能处理,yes
1793,benrenshoucui,2.1,询问最近两天能否处理账单,嗯可以行行行嗯,嗯可以行行行嗯,3.1,账单日前能处理,yes
1796,benrenshoucui,2.1,询问最近两天能否处理账单,哦可以可以好,哦可以好,3.1,账单日前能处理,yes
1799,benrenshoucui,2.1,询问最近两天能否处理账单,可以明天,可以明天,3.1,账单日前能处理,yes
1805,benrenshoucui,2.1,询问最近两天能否处理账单,好的我这两天就处理,好的我这两天就处理,3.1,账单日前能处理,yes
1810,benrenshoucui,2.1,询问最近两天能否处理账单,马车,马车,-99.0,无效语义,invalid
1811,benrenshoucui,2.1,询问最近两天能否处理账单,哦忘了一会就回啊,哦忘了一会就回啊,-99.0,无效语义,invalid
1816,benrenshoucui,2.1,询问最近两天能否处理账单,是你说嘛,是你说嘛,-99.0,无效语义,invalid
1821,benrenshoucui,2.1,询问最近两天能否处理账单,嗯我知道,嗯我知道,3.1,账单日前能处理,yes
1824,benrenshoucui,2.1,询问最近两天能否处理账单,是我本人,是我本人,-99.0,无效语义,invalid
1825,benrenshoucui,2.1,询问最近两天能否处理账单,你你你,你,-99.0,无效语义,invalid
1838,benrenshoucui,2.1,询问最近两天能否处理账单,啊两三天后来我在处理我现在身上不方便这这这身上没钱了不是不够,啊两三天后来我在处理我现在身上不方便这身上没钱了不是不够,3.1,账单日前能处理,yes
1842,benrenshoucui,2.1,询问最近两天能否处理账单,嗯好好好好好嗯,嗯好好好嗯,3.1,账单日前能处理,yes
1848,benrenshoucui,2.1,询问最近两天能否处理账单,能用系统系统还了多少还款,能用系统还了多少还款,-99.0,无效语义,invalid
1856,benrenshoucui,2.1,询问最近两天能否处理账单,呃可以还的,呃可以还的,3.1,账单日前能处理,yes
1857,benrenshoucui,2.1,询问最近两天能否处理账单,我知道可以我说多少,我知道可以我说多少,3.1,账单日前能处理,yes
1862,benrenshoucui,2.1,询问最近两天能否处理账单,嗯能处理能处理,嗯能处理能处理,3.1,账单日前能处理,yes
1880,benrenshoucui,2.1,询问最近两天能否处理账单,能处理的放心好了,能处理的放心好了,3.1,账单日前能处理,yes
1883,benrenshoucui,2.1,询问最近两天能否处理账单,啊对对,啊对,-99.0,无效语义,invalid
1885,benrenshoucui,2.1,询问最近两天能否处理账单,嗯哦谢谢好的好的明天明天把还进去啊,嗯哦谢谢好的明天把还进去啊,3.1,账单日前能处理,yes
1887,benrenshoucui,2.1,询问最近两天能否处理账单,哦好好好可以可以再,哦好好好可以再,3.1,账单日前能处理,yes
1888,benrenshoucui,2.1,询问最近两天能否处理账单,什么桌还款啊,什么桌还款啊,-99.0,无效语义,invalid
1897,benrenshoucui,2.1,询问最近两天能否处理账单,嗯啊能能能,嗯啊能,3.1,账单日前能处理,yes
1901,benrenshoucui,2.1,询问最近两天能否处理账单,呃能能能吧刚才那个我信息了打过来信息了因为我打错地方了,呃能吧刚才那个我信息了打过来信息了因为我打错地方了,-99.0,无效语义,invalid
1906,benrenshoucui,2.1,询问最近两天能否处理账单,哎说,哎说,-99.0,无效语义,invalid
1909,benrenshoucui,2.1,询问最近两天能否处理账单,啊能能处理能处理,啊能处理能处理,3.1,账单日前能处理,yes
1911,benrenshoucui,2.1,询问最近两天能否处理账单,月日哦行行行那行呐,月日哦行行行那行呐,3.1,账单日前能处理,yes
1913,benrenshoucui,2.1,询问最近两天能否处理账单,所以可以吧,所以可以吧,-99.0,无效语义,invalid
1927,benrenshoucui,2.1,询问最近两天能否处理账单,月号,月号,-99.0,无效语义,invalid
1932,benrenshoucui,2.1,询问最近两天能否处理账单,是怎么弄,是怎么弄,-99.0,无效语义,invalid
1933,benrenshoucui,2.1,询问最近两天能否处理账单,嗯呢,嗯呢,-99.0,无效语义,invalid
1935,benrenshoucui,2.1,询问最近两天能否处理账单,嗯可以可以好好的可以的,嗯可以好好的可以的,3.1,账单日前能处理,yes
1936,benrenshoucui,2.1,询问最近两天能否处理账单,嗯好好好谢谢你啊啊好好好,嗯好好好谢谢你啊好好好,3.1,账单日前能处理,yes
1952,benrenshoucui,2.1,询问最近两天能否处理账单,所以问一下呃我不知道信用好嘞,所以问一下呃我不知道信用好嘞,-99.0,无效语义,invalid
1967,benrenshoucui,2.1,询问最近两天能否处理账单,嗯能走了没没问题没问题哎,嗯能走了没没问题哎,3.1,账单日前能处理,yes
1969,benrenshoucui,2.1,询问最近两天能否处理账单,啊你说吧,啊你说吧,-99.0,无效语义,invalid
1970,benrenshoucui,2.1,询问最近两天能否处理账单,那这呃处理了处理处理这两天我还有万我就马上还是吧,那这呃处理了处理这两天我还有万我就马上还是吧,3.1,账单日前能处理,yes
1974,benrenshoucui,2.1,询问最近两天能否处理账单,哦正在想办法处理啊,哦正在想办法处理啊,-99.0,无效语义,invalid
1986,benrenshoucui,2.1,询问最近两天能否处理账单,哦可以的好我知道了,哦可以的好我知道了,3.1,账单日前能处理,yes
1988,benrenshoucui,2.1,询问最近两天能否处理账单,哦行行我我我明天就,哦行行我明天就,3.1,账单日前能处理,yes
1994,benrenshoucui,2.1,询问最近两天能否处理账单,嗯可以好的明天下午,嗯可以好的明天下午,3.1,账单日前能处理,yes
2000,benrenshoucui,2.1,询问最近两天能否处理账单,哦可以可以谢谢嗯好好,哦可以谢谢嗯好好,3.1,账单日前能处理,yes
2009,benrenshoucui,2.1,询问最近两天能否处理账单,我来尽量吧,我来尽量吧,3.1,账单日前能处理,yes
2017,benrenshoucui,2.1,询问最近两天能否处理账单,哦可以可以我这两天那个那个两天就这一次他是说忘了我我老妈蹄生病了家里的老师我先还了最低才两天,哦可以我这两天那个两天就这一次他是说忘了我老妈蹄生病了家里的老师我先还了最低才两天,3.1,账单日前能处理,yes
2019,benrenshoucui,2.1,询问最近两天能否处理账单,行我我这边正在想办法,行我这边正在想办法,3.1,账单日前能处理,yes
2024,benrenshoucui,2.1,询问最近两天能否处理账单,好的好的好谢谢啊,好的好谢谢啊,3.1,账单日前能处理,yes
2044,benrenshoucui,2.1,询问最近两天能否处理账单,然后我今天给还上,然后我今天给还上,3.1,账单日前能处理,yes
2061,benrenshoucui,2.1,询问最近两天能否处理账单,哦我已尽快这两天处理掉,哦我已尽快这两天处理掉,3.1,账单日前能处理,yes
2067,benrenshoucui,2.1,询问最近两天能否处理账单,哦刚才没听你的,哦刚才没听你的,-99.0,无效语义,invalid
2081,benrenshoucui,2.1,询问最近两天能否处理账单,可以可以今天明天就可以还了,可以今天明天就可以还了,3.1,账单日前能处理,yes
2084,benrenshoucui,2.1,询问最近两天能否处理账单,我们没没也是一样的没高了,我们没也是一样的没高了,-99.0,无效语义,invalid
2089,benrenshoucui,2.1,询问最近两天能否处理账单,哦好我一会我我晚点处理,哦好我一会我晚点处理,3.1,账单日前能处理,yes
2090,benrenshoucui,2.1,询问最近两天能否处理账单,可以号钱吧不是充值短信通那充值了吗,可以号钱吧不是充值短信通那充值了吗,-99.0,无效语义,invalid
2091,benrenshoucui,2.1,询问最近两天能否处理账单,可以可以多少我不知道我没看见短信提醒啊还多少,可以多少我不知道我没看见短信提醒啊还多少,3.1,账单日前能处理,yes
2110,benrenshoucui,2.1,询问最近两天能否处理账单,好可以的可以的,好可以的可以的,3.1,账单日前能处理,yes
2111,benrenshoucui,2.1,询问最近两天能否处理账单,错误,错误,-99.0,无效语义,invalid
2113,benrenshoucui,2.1,询问最近两天能否处理账单,嗯嗯那可以可以好可以没问题,嗯那可以好可以没问题,3.1,账单日前能处理,yes
2114,benrenshoucui,2.1,询问最近两天能否处理账单,喂听到了吗行吗听到了没有喂喂,喂听到了吗行吗听到了没有喂喂,-99.0,无效语义,invalid
2121,benrenshoucui,2.1,询问最近两天能否处理账单,能能能我出门类的刚回来,能能能我出门类的刚回来,3.1,账单日前能处理,yes
2124,benrenshoucui,2.1,询问最近两天能否处理账单,可以可以可以我以为这是这是那个骗子的电话了,可以我以为这是这是那个骗子的电话了,3.1,账单日前能处理,yes
2129,benrenshoucui,2.1,询问最近两天能否处理账单,嗯应该可以应该可以,嗯应该可以应该可以,3.1,账单日前能处理,yes
2133,benrenshoucui,2.1,询问最近两天能否处理账单,哦可以可以可以可以,哦可以,3.1,账单日前能处理,yes
2134,benrenshoucui,2.1,询问最近两天能否处理账单,哎哟我那马上还还款还款,哎哟我那马上还还款,3.1,账单日前能处理,yes
2136,benrenshoucui,2.1,询问最近两天能否处理账单,这个说得扔了哎那,这个说得扔了哎那,-99.0,无效语义,invalid
2141,benrenshoucui,2.1,询问最近两天能否处理账单,嗯好的好的好知道了,嗯好的好知道了,3.1,账单日前能处理,yes
2144,benrenshoucui,2.1,询问最近两天能否处理账单,哎对对对可以可以可以,哎对可以,3.1,账单日前能处理,yes
2146,benrenshoucui,2.1,询问最近两天能否处理账单,哦哦能吃的,哦能吃的,-99.0,无效语义,invalid
2151,benrenshoucui,2.1,询问最近两天能否处理账单,我在处理了,我在处理了,3.1,账单日前能处理,yes
2157,benrenshoucui,2.1,询问最近两天能否处理账单,我我我我知道我知道这块欠款了我我抓紧还我就我我尽快还我知道这块嗯还孩子结婚用钱所以我这块耽误点嗯,我我知道这块欠款了我抓紧还我就我尽快还我知道这块嗯还孩子结婚用钱所以我这块耽误点嗯,3.1,账单日前能处理,yes
2162,benrenshoucui,2.1,询问最近两天能否处理账单,单位点卡,单位点卡,-99.0,无效语义,invalid
2163,benrenshoucui,2.1,询问最近两天能否处理账单,来得快我刚给他这边去,来得快我刚给他这边去,-99.0,无效语义,invalid
2165,benrenshoucui,2.1,询问最近两天能否处理账单,呃尽量吧,呃尽量吧,3.1,账单日前能处理,yes
2180,benrenshoucui,2.1,询问最近两天能否处理账单,可以可以我查一下嗯,可以我查一下嗯,3.1,账单日前能处理,yes
2184,benrenshoucui,2.1,询问最近两天能否处理账单,能能能哎,能能能哎,3.1,账单日前能处理,yes
2187,benrenshoucui,2.1,询问最近两天能否处理账单,哦能能能哦,哦能哦,3.1,账单日前能处理,yes
2188,benrenshoucui,2.1,询问最近两天能否处理账单,马上处理我就就处理,马上处理我就处理,3.1,账单日前能处理,yes
2190,benrenshoucui,2.1,询问最近两天能否处理账单,可以可以没问题,可以没问题,3.1,账单日前能处理,yes
2192,benrenshoucui,2.1,询问最近两天能否处理账单,能能能能能能这两天赶紧还呀,能能能这两天赶紧还呀,3.1,账单日前能处理,yes
2193,benrenshoucui,2.1,询问最近两天能否处理账单,能能能一定能,能能能一定能,3.1,账单日前能处理,yes
2194,benrenshoucui,2.1,询问最近两天能否处理账单,啊是的是的,啊是的,-99.0,无效语义,invalid
2195,benrenshoucui,2.1,询问最近两天能否处理账单,哦好好好嗯马上,哦好好好嗯马上,3.1,账单日前能处理,yes
2201,benrenshoucui,2.1,询问最近两天能否处理账单,哦可以可以我下午再去处理了我都没注意看哎,哦可以我下午再去处理了我都没注意看哎,3.1,账单日前能处理,yes
2206,benrenshoucui,2.1,询问最近两天能否处理账单,可以可以可以可以可以今天就还啊,可以今天就还啊,3.1,账单日前能处理,yes
2208,benrenshoucui,2.1,询问最近两天能否处理账单,对您说什么事,对您说什么事,-99.0,无效语义,invalid
2228,benrenshoucui,2.1,询问最近两天能否处理账单,啊可以嗯,啊可以嗯,3.1,账单日前能处理,yes
2230,benrenshoucui,2.1,询问最近两天能否处理账单,哦可以好的嗯,哦可以好的嗯,3.1,账单日前能处理,yes
2234,benrenshoucui,2.1,询问最近两天能否处理账单,知道知道知道,知道,3.1,账单日前能处理,yes
2236,benrenshoucui,2.1,询问最近两天能否处理账单,哦那个能取消哦等会发的那个还算好的,哦那个能取消哦等会发的那个还算好的,-99.0,无效语义,invalid
2237,benrenshoucui,2.1,询问最近两天能否处理账单,能啊,能啊,3.1,账单日前能处理,yes
2238,benrenshoucui,2.1,询问最近两天能否处理账单,能能能能能能能,能能能,3.1,账单日前能处理,yes
2240,benrenshoucui,2.1,询问最近两天能否处理账单,哦可以知道了,哦可以知道了,3.1,账单日前能处理,yes
2262,benrenshoucui,2.1,询问最近两天能否处理账单,哎可以的,哎可以的,3.1,账单日前能处理,yes
2268,benrenshoucui,2.1,询问最近两天能否处理账单,嗯那那我忘记忘记了因为那个嗯没有绑那个通知我知道了我这两天还啊,嗯那我忘记了因为那个嗯没有绑那个通知我知道了我这两天还啊,3.1,账单日前能处理,yes
6,benrenshoucui,2.1,询问最近两天能否处理账单,啊对呀,啊对呀,-99.0,无效语义,invalid
21,benrenshoucui,2.1,询问最近两天能否处理账单,好好行嗯好知道,好好行嗯好知道,3.1,账单日前能处理,yes
27,benrenshoucui,2.1,询问最近两天能否处理账单,那我查一下吧嗯好,那我查一下吧嗯好,3.1,账单日前能处理,yes
39,benrenshoucui,2.1,询问最近两天能否处理账单,我那个这个怎么来就这个的电话,我那个这个怎么来就这个的电话,-99.0,无效语义,invalid
42,benrenshoucui,2.1,询问最近两天能否处理账单,干吗,干吗,-99.0,无效语义,invalid
44,benrenshoucui,2.1,询问最近两天能否处理账单,他那个不要不了啊,他那个不要不了啊,-99.0,无效语义,invalid
50,benrenshoucui,2.1,询问最近两天能否处理账单,你这两天我估计得号左右啊,你这两天我估计得号左右啊,-99.0,无效语义,invalid
59,benrenshoucui,2.1,询问最近两天能否处理账单,你就还了的嘛,你就还了的嘛,-99.0,无效语义,invalid
67,benrenshoucui,2.1,询问最近两天能否处理账单,好的是,好的是,3.1,账单日前能处理,yes
97,benrenshoucui,2.1,询问最近两天能否处理账单,哎哎好哎,哎好哎,3.1,账单日前能处理,yes
99,benrenshoucui,2.1,询问最近两天能否处理账单,是我是吧,是我是吧,-99.0,无效语义,invalid
106,benrenshoucui,2.1,询问最近两天能否处理账单,呃还没还款是吧,呃还没还款是吧,-99.0,无效语义,invalid
112,benrenshoucui,2.1,询问最近两天能否处理账单,哦知道了知道了好了我知道了我我我记得去还呀哦记得坏,哦知道了好了我知道了我记得去还呀哦记得坏,3.1,账单日前能处理,yes
131,benrenshoucui,2.1,询问最近两天能否处理账单,他说你干什么,他说你干什么,-99.0,无效语义,invalid
134,benrenshoucui,2.1,询问最近两天能否处理账单,已经安排好了,已经安排好了,-99.0,无效语义,invalid
139,benrenshoucui,2.1,询问最近两天能否处理账单,哎咦,哎咦,-99.0,无效语义,invalid
143,benrenshoucui,2.1,询问最近两天能否处理账单,哎你,哎你,-99.0,无效语义,invalid
149,benrenshoucui,2.1,询问最近两天能否处理账单,在锅大概三天差不多差不多我账单来处理吧号左右吧,在锅大概三天差不多我账单来处理吧号左右吧,3.1,账单日前能处理,yes
152,benrenshoucui,2.1,询问最近两天能否处理账单,回答啊哦我想起来了没还信用卡上,回答啊哦我想起来了没还信用卡上,-99.0,无效语义,invalid
187,benrenshoucui,2.1,询问最近两天能否处理账单,移动,移动,-99.0,无效语义,invalid
219,benrenshoucui,2.1,询问最近两天能否处理账单,哦这两天还款的话,哦这两天还款的话,-99.0,无效语义,invalid
234,benrenshoucui,2.1,询问最近两天能否处理账单,那麻烦你在这个,那麻烦你在这个,-99.0,无效语义,invalid
243,benrenshoucui,2.1,询问最近两天能否处理账单,喂哦哦,喂哦,-99.0,无效语义,invalid
248,benrenshoucui,2.1,询问最近两天能否处理账单,我那手机这两天是这样啊蜻蜓啊蜻蜓就看不到所以我都在纠结这些事情,我那手机这两天是这样啊蜻蜓啊蜻蜓就看不到所以我都在纠结这些事情,-99.0,无效语义,invalid
252,benrenshoucui,2.1,询问最近两天能否处理账单,哦我知道我知道嗯,哦我知道嗯,-99.0,无效语义,invalid
256,benrenshoucui,2.1,询问最近两天能否处理账单,我等一下我转,我等一下我转,-99.0,无效语义,invalid
262,benrenshoucui,2.1,询问最近两天能否处理账单,我像最低还款行不行我尽快把它还上,我像最低还款行不行我尽快把它还上,3.1,账单日前能处理,yes
277,benrenshoucui,2.1,询问最近两天能否处理账单,呃对,呃对,-99.0,无效语义,invalid
284,benrenshoucui,2.1,询问最近两天能否处理账单,反正那还的呢,反正那还的呢,-99.0,无效语义,invalid
287,benrenshoucui,2.1,询问最近两天能否处理账单,听见吧,听见吧,-99.0,无效语义,invalid
301,benrenshoucui,2.1,询问最近两天能否处理账单,哦是地头旁边,哦是地头旁边,-99.0,无效语义,invalid
308,benrenshoucui,2.1,询问最近两天能否处理账单,嗯我知道我已经处理了我处理好了,嗯我知道我已经处理了我处理好了,3.1,账单日前能处理,yes
317,benrenshoucui,2.1,询问最近两天能否处理账单,快点,快点,-99.0,无效语义,invalid
319,benrenshoucui,2.1,询问最近两天能否处理账单,抱歉,抱歉,-99.0,无效语义,invalid
326,benrenshoucui,2.1,询问最近两天能否处理账单,关键的嘞,关键的嘞,-99.0,无效语义,invalid
330,benrenshoucui,2.1,询问最近两天能否处理账单,还款是吧,还款是吧,-99.0,无效语义,invalid
335,benrenshoucui,2.1,询问最近两天能否处理账单,什么排队,什么排队,-99.0,无效语义,invalid
344,benrenshoucui,2.1,询问最近两天能否处理账单,怎么,怎么,-99.0,无效语义,invalid
348,benrenshoucui,2.1,询问最近两天能否处理账单,怎么啦啊你说吧,怎么啦啊你说吧,-99.0,无效语义,invalid
390,benrenshoucui,2.1,询问最近两天能否处理账单,喂喂喂你好,喂喂喂你好,-99.0,无效语义,invalid
398,benrenshoucui,2.1,询问最近两天能否处理账单,已经还了吗,已经还了吗,-99.0,无效语义,invalid
401,benrenshoucui,2.1,询问最近两天能否处理账单,你把他天亮,你把他天亮,-99.0,无效语义,invalid
402,benrenshoucui,2.1,询问最近两天能否处理账单,啊我进去还款啊,啊我进去还款啊,-99.0,无效语义,invalid
403,benrenshoucui,2.1,询问最近两天能否处理账单,今年就还听见就还,今年就还听见就还,3.1,账单日前能处理,yes
407,benrenshoucui,2.1,询问最近两天能否处理账单,我知道就不不在不在过过几天我回去处理,我知道就不在不在过几天我回去处理,3.1,账单日前能处理,yes
425,benrenshoucui,2.1,询问最近两天能否处理账单,啊您说,啊您说,-99.0,无效语义,invalid
428,benrenshoucui,2.1,询问最近两天能否处理账单,啊你说啥啊喂,啊你说啥啊喂,-99.0,无效语义,invalid
439,benrenshoucui,2.1,询问最近两天能否处理账单,干嘛,干嘛,-99.0,无效语义,invalid
445,benrenshoucui,2.1,询问最近两天能否处理账单,我知道我说我说我晚上马上处理,我知道我说我说我晚上马上处理,3.1,账单日前能处理,yes
464,benrenshoucui,2.1,询问最近两天能否处理账单,那个啊那个上午上午就办了估计,那个啊那个上午就办了估计,3.1,账单日前能处理,yes
492,benrenshoucui,2.1,询问最近两天能否处理账单,我不知道还了吧,我不知道还了吧,-99.0,无效语义,invalid
523,benrenshoucui,2.1,询问最近两天能否处理账单,哦请说,哦请说,-99.0,无效语义,invalid
